prompt_id,split,split_rule
P006645,train,prompt_disjoint_v1
P001547,train,prompt_disjoint_v1
P004773,train,prompt_disjoint_v1
P003068,train,prompt_disjoint_v1
P005010,train,prompt_disjoint_v1
P001186,train,prompt_disjoint_v1
P006955,train,prompt_disjoint_v1
P004246,train,prompt_disjoint_v1
P004320,train,prompt_disjoint_v1
P003594,train,prompt_disjoint_v1
P005085,train,prompt_disjoint_v1
P005867,train,prompt_disjoint_v1
P001618,train,prompt_disjoint_v1
P001660,train,prompt_disjoint_v1
P004499,train,prompt_disjoint_v1
P000589,train,prompt_disjoint_v1
P006472,train,prompt_disjoint_v1
P006899,train,prompt_disjoint_v1
P002533,train,prompt_disjoint_v1
P000224,train,prompt_disjoint_v1
P004490,train,prompt_disjoint_v1
P003126,train,prompt_disjoint_v1
P004041,train,prompt_disjoint_v1
P001096,train,prompt_disjoint_v1
P003566,train,prompt_disjoint_v1
P001963,train,prompt_disjoint_v1
P004035,train,prompt_disjoint_v1
P006126,train,prompt_disjoint_v1
P002551,train,prompt_disjoint_v1
P006094,train,prompt_disjoint_v1
P006067,train,prompt_disjoint_v1
P004664,train,prompt_disjoint_v1
P001206,train,prompt_disjoint_v1
P006128,train,prompt_disjoint_v1
P003365,train,prompt_disjoint_v1
P001352,train,prompt_disjoint_v1
P004877,train,prompt_disjoint_v1
P004153,train,prompt_disjoint_v1
P003359,train,prompt_disjoint_v1
P003328,train,prompt_disjoint_v1
P000974,train,prompt_disjoint_v1
P006451,train,prompt_disjoint_v1
P002592,train,prompt_disjoint_v1
P000762,train,prompt_disjoint_v1
P000985,train,prompt_disjoint_v1
P004477,train,prompt_disjoint_v1
P000751,train,prompt_disjoint_v1
P006392,train,prompt_disjoint_v1
P004281,train,prompt_disjoint_v1
P006333,train,prompt_disjoint_v1
P004704,train,prompt_disjoint_v1
P006803,train,prompt_disjoint_v1
P006389,train,prompt_disjoint_v1
P005938,train,prompt_disjoint_v1
P006824,train,prompt_disjoint_v1
P002342,train,prompt_disjoint_v1
P000978,train,prompt_disjoint_v1
P001748,train,prompt_disjoint_v1
P002101,train,prompt_disjoint_v1
P000147,train,prompt_disjoint_v1
P003819,train,prompt_disjoint_v1
P004190,train,prompt_disjoint_v1
P000366,train,prompt_disjoint_v1
P002260,train,prompt_disjoint_v1
P006989,train,prompt_disjoint_v1
P006411,train,prompt_disjoint_v1
P005932,train,prompt_disjoint_v1
P003084,train,prompt_disjoint_v1
P001115,train,prompt_disjoint_v1
P005547,train,prompt_disjoint_v1
P006973,train,prompt_disjoint_v1
P000165,train,prompt_disjoint_v1
P000405,train,prompt_disjoint_v1
P004429,train,prompt_disjoint_v1
P005607,train,prompt_disjoint_v1
P001499,train,prompt_disjoint_v1
P006453,train,prompt_disjoint_v1
P003092,train,prompt_disjoint_v1
P004162,train,prompt_disjoint_v1
P005492,train,prompt_disjoint_v1
P005515,train,prompt_disjoint_v1
P001838,train,prompt_disjoint_v1
P000856,train,prompt_disjoint_v1
P002661,train,prompt_disjoint_v1
P006622,train,prompt_disjoint_v1
P001693,train,prompt_disjoint_v1
P000198,train,prompt_disjoint_v1
P006390,train,prompt_disjoint_v1
P002298,train,prompt_disjoint_v1
P001191,train,prompt_disjoint_v1
P006910,train,prompt_disjoint_v1
P003152,train,prompt_disjoint_v1
P004363,train,prompt_disjoint_v1
P004074,train,prompt_disjoint_v1
P004675,train,prompt_disjoint_v1
P004899,train,prompt_disjoint_v1
P004974,train,prompt_disjoint_v1
P002838,train,prompt_disjoint_v1
P004140,train,prompt_disjoint_v1
P007056,train,prompt_disjoint_v1
P006140,train,prompt_disjoint_v1
P002675,train,prompt_disjoint_v1
P005405,train,prompt_disjoint_v1
P007040,train,prompt_disjoint_v1
P001880,train,prompt_disjoint_v1
P000349,train,prompt_disjoint_v1
P005141,train,prompt_disjoint_v1
P001156,train,prompt_disjoint_v1
P004685,train,prompt_disjoint_v1
P002006,train,prompt_disjoint_v1
P002755,train,prompt_disjoint_v1
P006581,train,prompt_disjoint_v1
P006579,train,prompt_disjoint_v1
P000258,train,prompt_disjoint_v1
P006528,train,prompt_disjoint_v1
P004856,train,prompt_disjoint_v1
P005863,train,prompt_disjoint_v1
P004944,train,prompt_disjoint_v1
P003500,train,prompt_disjoint_v1
P003991,train,prompt_disjoint_v1
P005171,train,prompt_disjoint_v1
P001541,train,prompt_disjoint_v1
P002558,train,prompt_disjoint_v1
P001528,train,prompt_disjoint_v1
P001408,train,prompt_disjoint_v1
P004216,train,prompt_disjoint_v1
P001956,train,prompt_disjoint_v1
P006339,train,prompt_disjoint_v1
P003122,train,prompt_disjoint_v1
P006342,train,prompt_disjoint_v1
P002082,train,prompt_disjoint_v1
P001024,train,prompt_disjoint_v1
P004698,train,prompt_disjoint_v1
P006129,train,prompt_disjoint_v1
P000078,train,prompt_disjoint_v1
P002815,train,prompt_disjoint_v1
P004951,train,prompt_disjoint_v1
P003138,train,prompt_disjoint_v1
P004509,train,prompt_disjoint_v1
P006193,train,prompt_disjoint_v1
P005698,train,prompt_disjoint_v1
P001182,train,prompt_disjoint_v1
P003471,train,prompt_disjoint_v1
P006797,train,prompt_disjoint_v1
P001387,train,prompt_disjoint_v1
P004391,train,prompt_disjoint_v1
P007004,train,prompt_disjoint_v1
P006789,train,prompt_disjoint_v1
P003400,train,prompt_disjoint_v1
P006865,train,prompt_disjoint_v1
P000955,train,prompt_disjoint_v1
P006301,train,prompt_disjoint_v1
P005858,train,prompt_disjoint_v1
P000352,train,prompt_disjoint_v1
P000328,train,prompt_disjoint_v1
P006496,train,prompt_disjoint_v1
P003397,train,prompt_disjoint_v1
P005934,train,prompt_disjoint_v1
P006995,train,prompt_disjoint_v1
P001647,train,prompt_disjoint_v1
P006020,train,prompt_disjoint_v1
P000543,train,prompt_disjoint_v1
P005445,train,prompt_disjoint_v1
P006690,train,prompt_disjoint_v1
P006121,train,prompt_disjoint_v1
P001006,train,prompt_disjoint_v1
P002590,train,prompt_disjoint_v1
P005733,train,prompt_disjoint_v1
P002761,train,prompt_disjoint_v1
P002408,train,prompt_disjoint_v1
P002371,train,prompt_disjoint_v1
P004187,train,prompt_disjoint_v1
P003183,train,prompt_disjoint_v1
P000408,train,prompt_disjoint_v1
P003272,train,prompt_disjoint_v1
P004114,train,prompt_disjoint_v1
P003697,train,prompt_disjoint_v1
P006367,train,prompt_disjoint_v1
P006585,train,prompt_disjoint_v1
P005579,train,prompt_disjoint_v1
P000046,train,prompt_disjoint_v1
P004354,train,prompt_disjoint_v1
P003755,train,prompt_disjoint_v1
P002102,train,prompt_disjoint_v1
P006331,train,prompt_disjoint_v1
P001498,train,prompt_disjoint_v1
P000202,train,prompt_disjoint_v1
P003417,train,prompt_disjoint_v1
P002469,train,prompt_disjoint_v1
P000987,train,prompt_disjoint_v1
P003434,train,prompt_disjoint_v1
P004308,train,prompt_disjoint_v1
P001437,train,prompt_disjoint_v1
P000308,train,prompt_disjoint_v1
P002376,train,prompt_disjoint_v1
P000650,train,prompt_disjoint_v1
P001626,train,prompt_disjoint_v1
P000459,train,prompt_disjoint_v1
P001140,train,prompt_disjoint_v1
P005786,train,prompt_disjoint_v1
P006850,train,prompt_disjoint_v1
P002399,train,prompt_disjoint_v1
P001148,train,prompt_disjoint_v1
P007058,train,prompt_disjoint_v1
P001257,train,prompt_disjoint_v1
P006821,train,prompt_disjoint_v1
P005783,train,prompt_disjoint_v1
P003071,train,prompt_disjoint_v1
P002005,train,prompt_disjoint_v1
P003845,train,prompt_disjoint_v1
P004917,train,prompt_disjoint_v1
P003158,train,prompt_disjoint_v1
P003420,train,prompt_disjoint_v1
P004607,train,prompt_disjoint_v1
P002654,train,prompt_disjoint_v1
P004285,train,prompt_disjoint_v1
P000630,train,prompt_disjoint_v1
P001969,train,prompt_disjoint_v1
P001775,train,prompt_disjoint_v1
P006101,train,prompt_disjoint_v1
P005131,train,prompt_disjoint_v1
P001567,train,prompt_disjoint_v1
P000429,train,prompt_disjoint_v1
P003293,train,prompt_disjoint_v1
P006478,train,prompt_disjoint_v1
P004999,train,prompt_disjoint_v1
P002693,train,prompt_disjoint_v1
P003903,train,prompt_disjoint_v1
P004365,train,prompt_disjoint_v1
P001965,train,prompt_disjoint_v1
P004508,train,prompt_disjoint_v1
P006307,train,prompt_disjoint_v1
P006728,train,prompt_disjoint_v1
P002794,train,prompt_disjoint_v1
P006604,train,prompt_disjoint_v1
P005957,train,prompt_disjoint_v1
P000572,train,prompt_disjoint_v1
P006629,train,prompt_disjoint_v1
P004789,train,prompt_disjoint_v1
P003959,train,prompt_disjoint_v1
P006997,train,prompt_disjoint_v1
P005611,train,prompt_disjoint_v1
P006214,train,prompt_disjoint_v1
P006096,train,prompt_disjoint_v1
P003709,train,prompt_disjoint_v1
P006566,train,prompt_disjoint_v1
P005603,train,prompt_disjoint_v1
P006626,train,prompt_disjoint_v1
P000907,train,prompt_disjoint_v1
P000538,train,prompt_disjoint_v1
P005544,train,prompt_disjoint_v1
P003053,train,prompt_disjoint_v1
P005390,train,prompt_disjoint_v1
P004988,train,prompt_disjoint_v1
P002395,train,prompt_disjoint_v1
P005199,train,prompt_disjoint_v1
P001112,train,prompt_disjoint_v1
P004206,train,prompt_disjoint_v1
P005784,train,prompt_disjoint_v1
P005415,train,prompt_disjoint_v1
P000031,train,prompt_disjoint_v1
P006470,train,prompt_disjoint_v1
P004716,train,prompt_disjoint_v1
P007186,train,prompt_disjoint_v1
P004920,train,prompt_disjoint_v1
P006874,train,prompt_disjoint_v1
P002309,train,prompt_disjoint_v1
P002068,train,prompt_disjoint_v1
P003876,train,prompt_disjoint_v1
P000524,train,prompt_disjoint_v1
P001831,train,prompt_disjoint_v1
P001224,train,prompt_disjoint_v1
P004272,train,prompt_disjoint_v1
P005857,train,prompt_disjoint_v1
P005090,train,prompt_disjoint_v1
P003057,train,prompt_disjoint_v1
P003513,train,prompt_disjoint_v1
P004641,train,prompt_disjoint_v1
P000764,train,prompt_disjoint_v1
P002935,train,prompt_disjoint_v1
P002808,train,prompt_disjoint_v1
P004424,train,prompt_disjoint_v1
P002263,train,prompt_disjoint_v1
P003046,train,prompt_disjoint_v1
P002961,train,prompt_disjoint_v1
P001093,train,prompt_disjoint_v1
P006732,train,prompt_disjoint_v1
P006069,train,prompt_disjoint_v1
P004958,train,prompt_disjoint_v1
P005846,train,prompt_disjoint_v1
P005497,train,prompt_disjoint_v1
P006413,train,prompt_disjoint_v1
P003762,train,prompt_disjoint_v1
P001840,train,prompt_disjoint_v1
P006686,train,prompt_disjoint_v1
P004720,train,prompt_disjoint_v1
P001962,train,prompt_disjoint_v1
P000356,train,prompt_disjoint_v1
P000916,train,prompt_disjoint_v1
P006102,train,prompt_disjoint_v1
P000192,train,prompt_disjoint_v1
P006503,train,prompt_disjoint_v1
P005854,train,prompt_disjoint_v1
P002219,train,prompt_disjoint_v1
P006612,train,prompt_disjoint_v1
P001444,train,prompt_disjoint_v1
P006922,train,prompt_disjoint_v1
P000532,train,prompt_disjoint_v1
P006993,train,prompt_disjoint_v1
P004874,train,prompt_disjoint_v1
P005626,train,prompt_disjoint_v1
P005659,train,prompt_disjoint_v1
P006134,train,prompt_disjoint_v1
P004073,train,prompt_disjoint_v1
P004337,train,prompt_disjoint_v1
P000842,train,prompt_disjoint_v1
P001524,train,prompt_disjoint_v1
P005218,train,prompt_disjoint_v1
P004048,train,prompt_disjoint_v1
P004594,train,prompt_disjoint_v1
P005302,train,prompt_disjoint_v1
P000468,train,prompt_disjoint_v1
P004569,train,prompt_disjoint_v1
P005298,train,prompt_disjoint_v1
P002150,train,prompt_disjoint_v1
P003278,train,prompt_disjoint_v1
P004647,train,prompt_disjoint_v1
P006729,train,prompt_disjoint_v1
P005658,train,prompt_disjoint_v1
P002946,train,prompt_disjoint_v1
P004032,train,prompt_disjoint_v1
P002125,train,prompt_disjoint_v1
P003085,train,prompt_disjoint_v1
P005896,train,prompt_disjoint_v1
P005118,train,prompt_disjoint_v1
P004049,train,prompt_disjoint_v1
P003506,train,prompt_disjoint_v1
P002333,train,prompt_disjoint_v1
P002971,train,prompt_disjoint_v1
P005763,train,prompt_disjoint_v1
P004553,train,prompt_disjoint_v1
P000396,train,prompt_disjoint_v1
P003878,train,prompt_disjoint_v1
P004929,train,prompt_disjoint_v1
P000855,train,prompt_disjoint_v1
P005205,train,prompt_disjoint_v1
P002593,train,prompt_disjoint_v1
P003431,train,prompt_disjoint_v1
P002331,train,prompt_disjoint_v1
P003609,train,prompt_disjoint_v1
P003892,train,prompt_disjoint_v1
P005474,train,prompt_disjoint_v1
P002803,train,prompt_disjoint_v1
P001525,train,prompt_disjoint_v1
P004955,train,prompt_disjoint_v1
P000053,train,prompt_disjoint_v1
P004533,train,prompt_disjoint_v1
P005530,train,prompt_disjoint_v1
P004456,train,prompt_disjoint_v1
P006753,train,prompt_disjoint_v1
P004018,train,prompt_disjoint_v1
P004691,train,prompt_disjoint_v1
P005392,train,prompt_disjoint_v1
P002098,train,prompt_disjoint_v1
P005920,train,prompt_disjoint_v1
P005167,train,prompt_disjoint_v1
P007145,train,prompt_disjoint_v1
P003768,train,prompt_disjoint_v1
P006620,train,prompt_disjoint_v1
P001078,train,prompt_disjoint_v1
P002681,train,prompt_disjoint_v1
P006243,train,prompt_disjoint_v1
P007000,train,prompt_disjoint_v1
P004838,train,prompt_disjoint_v1
P002133,train,prompt_disjoint_v1
P003094,train,prompt_disjoint_v1
P006294,train,prompt_disjoint_v1
P001632,train,prompt_disjoint_v1
P003073,train,prompt_disjoint_v1
P005219,train,prompt_disjoint_v1
P003661,train,prompt_disjoint_v1
P004297,train,prompt_disjoint_v1
P000720,train,prompt_disjoint_v1
P006248,train,prompt_disjoint_v1
P002080,train,prompt_disjoint_v1
P002922,train,prompt_disjoint_v1
P006235,train,prompt_disjoint_v1
P003996,train,prompt_disjoint_v1
P003504,train,prompt_disjoint_v1
P002847,train,prompt_disjoint_v1
P006536,train,prompt_disjoint_v1
P004762,train,prompt_disjoint_v1
P000463,train,prompt_disjoint_v1
P002381,train,prompt_disjoint_v1
P005955,train,prompt_disjoint_v1
P005021,train,prompt_disjoint_v1
P005726,train,prompt_disjoint_v1
P004881,train,prompt_disjoint_v1
P005591,train,prompt_disjoint_v1
P006848,train,prompt_disjoint_v1
P002458,train,prompt_disjoint_v1
P006920,train,prompt_disjoint_v1
P003781,train,prompt_disjoint_v1
P004089,train,prompt_disjoint_v1
P006584,train,prompt_disjoint_v1
P004886,train,prompt_disjoint_v1
P003830,train,prompt_disjoint_v1
P006590,train,prompt_disjoint_v1
P000583,train,prompt_disjoint_v1
P005434,train,prompt_disjoint_v1
P004292,train,prompt_disjoint_v1
P007128,train,prompt_disjoint_v1
P001334,train,prompt_disjoint_v1
P004234,train,prompt_disjoint_v1
P005180,train,prompt_disjoint_v1
P007143,train,prompt_disjoint_v1
P003653,train,prompt_disjoint_v1
P006658,train,prompt_disjoint_v1
P004116,train,prompt_disjoint_v1
P005844,train,prompt_disjoint_v1
P002292,train,prompt_disjoint_v1
P002244,train,prompt_disjoint_v1
P002497,train,prompt_disjoint_v1
P004891,train,prompt_disjoint_v1
P000671,train,prompt_disjoint_v1
P005684,train,prompt_disjoint_v1
P000560,train,prompt_disjoint_v1
P006232,train,prompt_disjoint_v1
P002450,train,prompt_disjoint_v1
P005468,train,prompt_disjoint_v1
P001888,train,prompt_disjoint_v1
P001594,train,prompt_disjoint_v1
P003210,train,prompt_disjoint_v1
P006133,train,prompt_disjoint_v1
P001453,train,prompt_disjoint_v1
P000374,train,prompt_disjoint_v1
P006715,train,prompt_disjoint_v1
P001426,train,prompt_disjoint_v1
P006519,train,prompt_disjoint_v1
P006090,train,prompt_disjoint_v1
P003785,train,prompt_disjoint_v1
P001912,train,prompt_disjoint_v1
P007164,train,prompt_disjoint_v1
P001155,train,prompt_disjoint_v1
P001271,train,prompt_disjoint_v1
P000461,train,prompt_disjoint_v1
P002479,train,prompt_disjoint_v1
P001754,train,prompt_disjoint_v1
P004946,train,prompt_disjoint_v1
P003361,train,prompt_disjoint_v1
P002009,train,prompt_disjoint_v1
P006093,train,prompt_disjoint_v1
P001582,train,prompt_disjoint_v1
P002608,train,prompt_disjoint_v1
P004751,train,prompt_disjoint_v1
P003505,train,prompt_disjoint_v1
P005290,train,prompt_disjoint_v1
P000979,train,prompt_disjoint_v1
P002748,train,prompt_disjoint_v1
P004970,train,prompt_disjoint_v1
P001522,train,prompt_disjoint_v1
P006034,train,prompt_disjoint_v1
P006356,train,prompt_disjoint_v1
P000550,train,prompt_disjoint_v1
P003055,train,prompt_disjoint_v1
P005998,train,prompt_disjoint_v1
P004435,train,prompt_disjoint_v1
P005197,train,prompt_disjoint_v1
P004545,train,prompt_disjoint_v1
P005669,train,prompt_disjoint_v1
P000123,train,prompt_disjoint_v1
P001473,train,prompt_disjoint_v1
P006901,train,prompt_disjoint_v1
P000546,train,prompt_disjoint_v1
P001398,train,prompt_disjoint_v1
P000394,train,prompt_disjoint_v1
P001892,train,prompt_disjoint_v1
P002756,train,prompt_disjoint_v1
P005960,train,prompt_disjoint_v1
P003676,train,prompt_disjoint_v1
P006480,train,prompt_disjoint_v1
P002536,train,prompt_disjoint_v1
P005961,train,prompt_disjoint_v1
P004911,train,prompt_disjoint_v1
P004890,train,prompt_disjoint_v1
P002687,train,prompt_disjoint_v1
P005093,train,prompt_disjoint_v1
P004447,train,prompt_disjoint_v1
P003999,train,prompt_disjoint_v1
P005421,train,prompt_disjoint_v1
P005173,train,prompt_disjoint_v1
P005369,train,prompt_disjoint_v1
P006522,train,prompt_disjoint_v1
P003159,train,prompt_disjoint_v1
P000391,train,prompt_disjoint_v1
P004277,train,prompt_disjoint_v1
P002539,train,prompt_disjoint_v1
P003511,train,prompt_disjoint_v1
P005186,train,prompt_disjoint_v1
P001106,train,prompt_disjoint_v1
P004062,train,prompt_disjoint_v1
P005182,train,prompt_disjoint_v1
P006515,train,prompt_disjoint_v1
P002052,train,prompt_disjoint_v1
P003099,train,prompt_disjoint_v1
P003311,train,prompt_disjoint_v1
P000995,train,prompt_disjoint_v1
P000862,train,prompt_disjoint_v1
P002938,train,prompt_disjoint_v1
P004030,train,prompt_disjoint_v1
P002520,train,prompt_disjoint_v1
P000471,train,prompt_disjoint_v1
P007019,train,prompt_disjoint_v1
P004683,train,prompt_disjoint_v1
P000384,train,prompt_disjoint_v1
P001773,train,prompt_disjoint_v1
P001489,train,prompt_disjoint_v1
P002598,train,prompt_disjoint_v1
P004450,train,prompt_disjoint_v1
P005428,train,prompt_disjoint_v1
P005086,train,prompt_disjoint_v1
P003410,train,prompt_disjoint_v1
P002236,train,prompt_disjoint_v1
P003679,train,prompt_disjoint_v1
P000588,train,prompt_disjoint_v1
P001889,train,prompt_disjoint_v1
P006981,train,prompt_disjoint_v1
P001266,train,prompt_disjoint_v1
P004202,train,prompt_disjoint_v1
P005425,train,prompt_disjoint_v1
P001363,train,prompt_disjoint_v1
P005618,train,prompt_disjoint_v1
P000722,train,prompt_disjoint_v1
P005868,train,prompt_disjoint_v1
P006319,train,prompt_disjoint_v1
P003121,train,prompt_disjoint_v1
P001890,train,prompt_disjoint_v1
P004528,train,prompt_disjoint_v1
P005646,train,prompt_disjoint_v1
P006000,train,prompt_disjoint_v1
P001233,train,prompt_disjoint_v1
P003518,train,prompt_disjoint_v1
P003482,train,prompt_disjoint_v1
P007154,train,prompt_disjoint_v1
P002262,train,prompt_disjoint_v1
P004484,train,prompt_disjoint_v1
P002167,train,prompt_disjoint_v1
